SHIP_ID,SHIP_TYPE,ROUTE_ID,MONTH,DISTANCE,WEATHER_CONDITIONS,ENGINE_EFFICIENCY,Actual_Fuel_L,Predicted_Fuel_L,Fuel_Error_L,Actual_CO2_kg,Predicted_CO2_kg,CO2_Error_kg
NG062,TYPE4,ROUTE3,March,321.16,Stormy,88.05,10530.22,11878.32209999999,1348.102099999991,28020.52,31989.209000000028,3968.6890000000276
NG062,TYPE4,ROUTE4,April,177.61,Calm,94.94,8083.66,7843.861000000001,239.79899999999907,24036.65,22968.480699999975,1068.1693000000269
NG062,TYPE4,ROUTE4,May,127.79,Stormy,82.75,5253.48,5140.880099999995,112.59990000000471,13545.56,13459.989400000015,85.57059999998455
NG062,TYPE4,ROUTE3,June,85.27,Calm,75.59,3477.69,3171.1967999999974,306.4932000000026,9129.47,8490.312899999995,639.157100000004
NG062,TYPE4,ROUTE3,July,188.37,Stormy,78.22,6798.78,7155.995100000007,357.2151000000076,17464.83,18972.442200000016,1507.6122000000141
NG062,TYPE4,ROUTE2,August,90.22,Moderate,84.18,2845.95,3211.805700000004,365.85570000000416,7872.49,8935.906899999996,1063.4168999999965
NG062,TYPE4,ROUTE4,September,147.16,Stormy,81.21,4512.41,4883.844199999992,371.4341999999924,11389.39,12785.028899999992,1395.6388999999926
NG062,TYPE4,ROUTE1,October,162.55,Calm,82.94,6184.42,6281.958900000001,97.53890000000138,17801.13,18034.51209999998,233.3820999999807
NG062,TYPE4,ROUTE3,November,86.03,Moderate,76.72,2970.62,3186.1638999999973,215.5438999999974,7707.62,8359.908099999995,652.2880999999952
NG062,TYPE4,ROUTE3,December,200.04,Moderate,83.03,6352.0,7973.5689,1621.5689000000002,16584.34,23083.825800000002,6499.485800000002
NG063,TYPE1,ROUTE1,January,93.55,Calm,93.84,2980.23,2890.725500000002,89.50449999999819,7691.72,7758.05739999999,66.33739999998943
NG063,TYPE1,ROUTE2,February,80.42,Moderate,90.73,2590.63,2565.7103000000025,24.919699999997647,7296.06,7123.755900000007,172.304099999993
NG063,TYPE1,ROUTE2,March,126.21,Calm,83.45,3404.06,3524.6943,120.63430000000017,9255.25,9848.551399999998,593.3013999999985
NG063,TYPE1,ROUTE2,April,107.01,Stormy,93.09,3614.48,3455.656399999999,158.82360000000108,10389.58,9826.306199999994,563.2738000000063
NG063,TYPE1,ROUTE3,May,32.08,Calm,82.55,1007.7,979.018499999999,28.68150000000105,2863.08,2692.254999999998,170.8250000000021
NG063,TYPE1,ROUTE3,June,58.44,Calm,75.66,1517.11,1603.338499999998,86.22849999999812,4134.91,4478.935999999996,344.0259999999962
NG063,TYPE1,ROUTE3,July,108.7,Calm,72.86,2731.66,2955.3223,223.66229999999996,7413.18,7858.859000000009,445.6790000000083
NG063,TYPE1,ROUTE3,August,92.05,Calm,91.75,2708.32,2806.9933000000015,98.67330000000129,7526.28,7685.339199999999,159.0591999999997
NG063,TYPE1,ROUTE3,September,134.39,Calm,74.46,4272.16,4211.860699999995,60.29930000000513,12068.8,11883.418900000008,185.38109999999142
NG063,TYPE1,ROUTE4,October,72.27,Stormy,84.36,2171.77,2144.505699999998,27.264300000002095,5810.14,5854.093400000008,43.953400000007605
NG063,TYPE1,ROUTE4,November,26.92,Stormy,71.43,685.56,729.8457999999993,44.28579999999931,1910.37,1960.5389999999977,50.16899999999782
NG063,TYPE1,ROUTE2,December,138.25,Stormy,78.25,3615.95,3771.495700000005,155.54570000000513,9364.63,10219.1054,854.4754000000012
NG064,TYPE2,ROUTE3,January,78.62,Moderate,81.61,1875.87,2020.4339000000007,144.56390000000079,5245.43,5602.795800000001,357.3658000000005
NG064,TYPE2,ROUTE1,February,90.8,Stormy,78.45,2623.87,2426.5269999999987,197.3430000000012,7625.49,7087.953199999996,537.5368000000035
NG064,TYPE2,ROUTE1,March,153.73,Stormy,79.64,3581.94,3628.7465000000016,46.806500000001506,10606.8,10244.275099999993,362.5249000000058
NG064,TYPE2,ROUTE3,April,198.37,Moderate,89.98,5768.95,5603.244700000002,165.7052999999978,15913.58,15742.159700000011,171.42029999998886
NG064,TYPE2,ROUTE3,May,150.5,Moderate,94.29,3702.82,3842.683100000004,139.86310000000367,10070.31,10406.037800000018,335.72780000001876
NG064,TYPE2,ROUTE4,June,87.32,Stormy,82.36,2444.88,2393.248700000001,51.6312999999991,7121.66,6907.5736,214.08640000000014
NG064,TYPE2,ROUTE4,July,59.02,Calm,92.23,1565.54,1523.8049999999992,41.73500000000081,4658.66,4382.139999999992,276.5200000000077
NG064,TYPE2,ROUTE3,August,172.74,Moderate,79.14,4867.43,4693.720499999997,173.70950000000357,14170.83,13495.498300000003,675.331699999997
NG064,TYPE2,ROUTE2,September,137.1,Stormy,72.02,3807.08,3730.4725,76.60750000000007,9873.86,9866.71869999999,7.141300000010233
NG064,TYPE2,ROUTE4,October,95.72,Calm,72.39,2271.69,2172.3950999999984,99.29490000000169,6185.86,5939.306699999998,246.5533000000014
NG064,TYPE2,ROUTE2,November,149.17,Stormy,82.13,3769.23,3880.9715999999976,111.74159999999756,11057.31,11243.486900000018,186.17690000001858
NG064,TYPE2,ROUTE1,December,137.18,Calm,76.24,3876.87,3909.424899999998,32.55489999999827,11222.49,10758.687499999995,463.80250000000524
NG065,TYPE1,ROUTE2,January,79.42,Moderate,79.08,2402.18,2447.9409999999975,45.76099999999769,6966.2,6911.059499999996,55.14050000000407
NG065,TYPE1,ROUTE3,February,74.61,Calm,89.67,2216.71,2281.9337999999993,65.2237999999993,6564.02,6343.591100000002,220.42889999999807
NG065,TYPE1,ROUTE2,March,41.69,Calm,76.4,1245.38,1240.937700000001,4.4422999999990225,3275.58,3336.9985999999985,61.418599999998605
NG065,TYPE1,ROUTE1,April,29.08,Stormy,76.41,917.91,912.0537999999995,5.856200000000513,2701.7,2489.3791999999985,212.32080000000133
NG065,TYPE1,ROUTE4,May,31.64,Stormy,92.85,943.16,951.3861000000014,8.226100000001452,2696.72,2642.3125000000005,54.407499999999345
NG065,TYPE1,ROUTE3,June,122.99,Moderate,91.27,3300.85,3410.4082999999996,109.55829999999969,8973.53,9412.70560000001,439.1756000000096
NG065,TYPE1,ROUTE3,July,130.42,Moderate,82.92,3397.2,3627.9844000000035,230.78440000000364,10054.23,10373.042299999996,318.81229999999596
NG065,TYPE1,ROUTE4,August,53.2,Stormy,91.95,1336.22,1433.7913000000005,97.57130000000052,3457.76,3797.050600000001,339.2906000000007
NG065,TYPE1,ROUTE3,September,56.72,Calm,79.11,1506.11,1604.2652999999982,98.1552999999983,4458.39,4702.879300000006,244.48930000000564
NG065,TYPE1,ROUTE2,October,90.48,Moderate,81.8,2428.39,2543.8670000000047,115.47700000000486,6161.7,6575.152099999999,413.4520999999995
NG065,TYPE1,ROUTE1,November,88.72,Calm,93.75,2575.94,2659.8952000000013,83.95520000000124,6810.96,7092.484499999999,281.5244999999986
NG065,TYPE1,ROUTE1,December,48.06,Stormy,74.82,1268.97,1424.5908000000004,155.62080000000037,3381.49,3817.499199999998,436.00919999999815
NG066,TYPE4,ROUTE2,January,246.31,Stormy,74.28,9075.4,9462.842500000012,387.44250000001193,27076.11,27049.493800000007,26.616199999993114
NG066,TYPE4,ROUTE2,February,371.2,Calm,88.88,14177.46,14525.8349,348.3749000000007,35725.78,39319.24810000001,3593.468100000013
NG066,TYPE4,ROUTE2,March,335.33,Moderate,82.71,14643.18,14612.235600000005,30.944399999994857,43677.22,42584.61930000005,1092.6006999999518
NG066,TYPE4,ROUTE1,April,279.23,Stormy,81.01,13314.4,11592.077900000011,1722.3220999999885,36572.25,31637.759,4934.491000000002
NG066,TYPE4,ROUTE4,May,183.82,Calm,92.11,6757.4,7154.423900000011,397.02390000001105,18471.1,19691.62480000003,1220.524800000032
NG066,TYPE4,ROUTE2,June,210.5,Moderate,85.4,9078.44,9130.303599999983,51.8635999999824,24327.86,24817.251000000015,489.3910000000142
NG066,TYPE4,ROUTE1,July,78.31,Moderate,86.05,3474.43,3376.2644999999957,98.16550000000416,9696.2,9416.739899999991,279.46010000000933
NG066,TYPE4,ROUTE3,August,120.53,Calm,86.69,5439.38,5052.1834,387.1966000000002,15896.12,14384.005200000016,1512.1147999999848
NG066,TYPE4,ROUTE4,September,281.48,Moderate,89.85,12471.51,12246.15500000001,225.35499999999047,36576.82,35193.804799999976,1383.0152000000235
NG066,TYPE4,ROUTE3,October,81.43,Calm,84.82,3422.84,3375.222400000003,47.61759999999731,10229.14,9929.18800000001,299.9519999999902
NG066,TYPE4,ROUTE3,November,255.63,Calm,72.82,9468.59,10216.812899999995,748.2228999999952,26378.31,28267.783300000025,1889.4733000000233
NG066,TYPE4,ROUTE3,December,211.33,Moderate,92.05,7371.42,9289.034200000002,1917.6142000000018,19745.66,26187.463900000006,6441.803900000006
NG067,TYPE4,ROUTE3,January,190.82,Moderate,85.35,8316.38,7710.003100000002,606.3768999999975,23540.61,22308.232300000018,1232.3776999999827
NG067,TYPE4,ROUTE3,February,498.55,Stormy,70.49,22973.21,22460.916199999992,512.2938000000067,62936.17,61654.419899999986,1281.750100000012
NG067,TYPE4,ROUTE2,March,198.33,Calm,83.82,8256.6,7971.596700000002,285.0032999999985,21477.15,22862.827800000017,1385.6778000000158
NG067,TYPE4,ROUTE2,April,324.53,Calm,80.45,14161.96,14364.43689999999,202.47689999999056,37426.59,38977.58779999996,1550.997799999961
NG067,TYPE4,ROUTE2,May,129.21,Calm,75.55,4517.46,4680.017400000006,162.55740000000606,11641.61,12020.1027,378.4926999999989
NG067,TYPE4,ROUTE2,June,272.63,Calm,82.59,9084.54,9874.456700000012,789.9167000000107,23862.6,26348.37000000004,2485.7700000000405
NG067,TYPE4,ROUTE3,July,113.43,Moderate,90.64,5577.46,5072.089500000005,505.37049999999545,14579.23,13376.066899999993,1203.163100000007
NG067,TYPE4,ROUTE3,August,250.17,Stormy,82.08,8603.08,9121.024499999994,517.9444999999942,24892.55,26478.90549999999,1586.3554999999906
NG067,TYPE4,ROUTE1,September,329.12,Moderate,82.8,11706.26,12435.43720000001,729.1772000000092,30474.54,33103.04080000003,2628.5008000000307
NG067,TYPE4,ROUTE3,October,265.76,Calm,81.89,10937.44,10750.880999999988,186.55900000001202,30785.29,29545.90300000003,1239.3869999999697
NG067,TYPE4,ROUTE1,November,250.08,Stormy,70.71,11425.41,11004.644000000004,420.765999999996,34049.14,31641.52350000001,2407.616499999989
NG067,TYPE4,ROUTE2,December,159.16,Calm,76.4,5222.55,5458.958799999997,236.40879999999652,14151.48,15018.85709999999,867.3770999999906
NG068,TYPE1,ROUTE2,January,57.52,Calm,84.98,1838.16,1668.4981999999998,169.6618000000003,4611.02,4639.8779,28.857899999999972
NG068,TYPE1,ROUTE2,February,147.61,Stormy,71.63,3920.05,3984.1731999999956,64.12319999999545,10662.58,11076.535599999997,413.9555999999975
NG068,TYPE1,ROUTE4,March,108.49,Calm,91.27,2955.2,3086.6306000000027,131.43060000000287,7438.42,8056.891200000009,618.471200000009
NG068,TYPE1,ROUTE4,April,125.09,Calm,87.51,4023.97,3830.916999999993,193.0530000000067,11254.39,10695.840000000004,558.5499999999956
NG068,TYPE1,ROUTE4,May,44.03,Moderate,80.82,1352.9,1366.4377999999986,13.53779999999847,3400.86,3566.453299999995,165.593299999995
NG068,TYPE1,ROUTE4,June,31.18,Stormy,70.69,949.98,937.1865999999999,12.793400000000133,2549.97,2441.960399999999,108.00960000000077
NG068,TYPE1,ROUTE4,July,31.89,Calm,76.52,880.25,899.1133000000002,18.86330000000021,2222.31,2338.325599999998,116.0155999999979
NG068,TYPE1,ROUTE3,August,84.99,Calm,87.89,2892.34,2649.9943999999987,242.34560000000147,7374.94,7553.212100000002,178.27210000000196
NG068,TYPE1,ROUTE2,September,88.11,Moderate,94.13,3004.24,2888.538999999998,115.70100000000184,8352.16,7980.014300000002,372.1456999999982
NG068,TYPE1,ROUTE1,October,98.19,Calm,91.33,3131.49,3014.4221999999972,117.06780000000253,8505.19,8240.157099999993,265.03290000000743
NG068,TYPE1,ROUTE2,November,123.85,Stormy,74.52,3671.42,3724.8814999999986,53.46149999999852,10306.94,10341.52349999998,34.58349999997881
NG068,TYPE1,ROUTE3,December,41.09,Calm,82.52,1357.8,1207.234599999999,150.56540000000086,3984.31,3242.6678000000034,741.6421999999966
NG069,TYPE3,ROUTE3,January,165.51,Stormy,82.7,3119.81,2912.556799999998,207.25320000000193,8715.5,8114.9262,600.5738000000001
NG069,TYPE3,ROUTE2,February,165.79,Stormy,93.2,2852.27,2723.163999999998,129.10600000000204,7218.59,7003.132900000001,215.45709999999872
NG069,TYPE3,ROUTE3,March,71.85,Calm,77.55,1276.71,1230.870900000002,45.8390999999981,3388.89,3279.7972000000063,109.09279999999353
NG069,TYPE3,ROUTE2,April,141.2,Stormy,89.11,1707.16,1886.9866000000015,179.82660000000146,4683.36,5060.625199999992,377.26519999999255
NG069,TYPE3,ROUTE2,May,20.64,Moderate,70.5,270.4,287.92600000000044,17.526000000000465,713.6,818.3835000000004,104.78350000000034
NG069,TYPE3,ROUTE3,June,27.53,Stormy,86.13,297.68,370.0919000000003,72.41190000000029,843.49,971.5503000000006,128.06030000000055
NG069,TYPE3,ROUTE4,July,95.68,Stormy,88.6,1320.09,1409.5428999999986,89.45289999999864,3867.28,3927.4706000000047,60.19060000000445
NG069,TYPE3,ROUTE4,August,85.63,Calm,88.77,1555.13,1491.3033000000016,63.82669999999848,4166.2,3996.888900000005,169.3110999999949
NG069,TYPE3,ROUTE1,September,110.02,Moderate,80.45,1818.59,1875.7959999999994,57.20599999999945,4731.38,4958.429400000001,227.0494000000008
NG069,TYPE3,ROUTE3,October,165.69,Calm,85.31,1761.27,2286.612500000002,525.342500000002,4664.94,6051.581399999999,1386.6413999999995
NG069,TYPE3,ROUTE2,November,78.78,Moderate,90.52,1513.47,1369.8877000000002,143.5822999999998,4513.23,3967.8874000000005,545.342599999999
NG069,TYPE3,ROUTE4,December,136.85,Moderate,82.96,2382.83,2251.9844999999973,130.84550000000263,6377.27,6089.803900000003,287.4660999999978
NG070,TYPE1,ROUTE2,January,137.06,Moderate,87.27,3588.76,4228.3228,639.5627999999997,9160.85,11088.194700000002,1927.3447000000015
NG070,TYPE1,ROUTE3,February,34.58,Stormy,92.96,1086.45,1041.376799999999,45.07320000000095,2718.32,2686.242800000003,32.07719999999699
NG070,TYPE1,ROUTE4,March,132.82,Calm,77.77,4021.78,3957.763700000006,64.01629999999432,11733.33,11424.418899999995,308.9111000000048
NG070,TYPE1,ROUTE3,April,55.09,Moderate,88.8,1579.19,1552.3230000000012,26.866999999998825,4733.11,4615.233399999995,117.87660000000506
NG070,TYPE1,ROUTE1,May,77.45,Calm,94.48,2560.93,2421.818699999998,139.11130000000185,7024.34,6752.294899999997,272.045100000003
NG070,TYPE1,ROUTE2,June,60.43,Calm,80.46,2068.91,1733.1091999999978,335.800800000002,5805.1,4820.070299999999,985.029700000001
NG070,TYPE1,ROUTE4,July,126.19,Stormy,74.41,4131.79,3733.886899999998,397.9031000000018,10503.07,10083.918499999998,419.15150000000176
NG070,TYPE1,ROUTE2,August,141.8,Calm,89.94,3601.42,3729.309599999999,127.88959999999906,9112.05,9792.532900000011,680.4829000000118
NG070,TYPE1,ROUTE2,September,56.22,Calm,91.87,1801.03,1717.5682999999992,83.46170000000075,5364.51,4981.191000000005,383.31899999999496
NG070,TYPE1,ROUTE4,October,111.01,Moderate,91.76,3355.8,3297.767999999999,58.03200000000106,8858.07,8722.7341,135.33590000000004
NG070,TYPE1,ROUTE4,November,149.31,Calm,75.09,4963.07,4684.560700000001,278.5092999999988,12942.93,12984.5826,41.65259999999944
NG070,TYPE1,ROUTE1,December,123.48,Stormy,76.82,3532.12,3690.5210999999967,158.40109999999686,10173.58,10321.324899999987,147.74489999998696
NG071,TYPE4,ROUTE3,January,385.64,Moderate,83.86,19094.75,17575.05230000001,1519.6976999999897,49853.81,46178.359599999996,3675.4504000000015
NG071,TYPE4,ROUTE2,February,171.95,Stormy,71.05,5887.21,6323.109300000003,435.89930000000277,17192.42,17837.041899999982,644.6218999999837
NG071,TYPE4,ROUTE4,March,452.6,Calm,85.72,19738.31,18398.311099999988,1339.9989000000132,50342.87,49194.51780000002,1148.3521999999793
NG071,TYPE4,ROUTE1,April,370.38,Calm,72.89,16989.44,16264.621799999974,724.8182000000252,49074.12,46950.557400000056,2123.5625999999465
NG071,TYPE4,ROUTE3,May,360.62,Moderate,71.47,12561.65,13993.815499999992,1432.1654999999919,35854.42,38031.30249999998,2176.882499999985
NG071,TYPE4,ROUTE3,June,189.12,Stormy,88.21,6464.99,6787.9675,322.97749999999996,17359.35,18364.53770000002,1005.1877000000204
NG071,TYPE4,ROUTE4,July,402.84,Calm,72.28,14899.34,15857.816000000019,958.4760000000188,38136.42,41251.43899999999,3115.018999999993
NG071,TYPE4,ROUTE3,August,213.35,Calm,78.52,10645.0,10217.3449,427.65509999999995,29499.63,28837.494399999956,662.1356000000451
NG071,TYPE4,ROUTE1,September,396.61,Stormy,72.69,15355.96,15822.028399999988,466.0683999999892,43392.2,42932.74180000007,459.4581999999282
NG071,TYPE4,ROUTE1,October,243.19,Stormy,89.81,11846.75,10692.222000000002,1154.5279999999984,32033.32,29526.76579999999,2506.5542000000096
NG071,TYPE4,ROUTE2,November,439.33,Moderate,72.92,16127.26,16428.087900000006,300.8279000000057,40482.95,42777.00090000006,2294.05090000006
NG071,TYPE4,ROUTE1,December,228.19,Moderate,79.0,11148.1,10459.15529999999,688.9447000000109,32828.14,30240.689700000006,2587.450299999993
NG072,TYPE3,ROUTE2,January,69.93,Calm,70.74,1291.07,1222.1498000000015,68.92019999999843,3501.17,3403.3893,97.78070000000025
NG072,TYPE3,ROUTE3,February,70.64,Calm,90.24,1343.09,1252.5155999999986,90.57440000000133,3749.02,3535.535200000001,213.4847999999988
NG072,TYPE3,ROUTE3,March,167.71,Stormy,82.52,2460.48,2433.0420000000017,27.437999999998283,6307.34,6356.191600000003,48.85160000000269
NG072,TYPE3,ROUTE3,April,130.23,Calm,73.26,1861.11,1800.8557999999975,60.254200000002356,5158.6,5096.694399999994,61.905600000006416
NG072,TYPE3,ROUTE3,May,94.19,Stormy,75.73,1145.9,1422.7009000000003,276.8009000000002,3336.08,3925.7591000000025,589.6791000000026
NG072,TYPE3,ROUTE2,June,178.47,Calm,82.73,2782.58,2682.832499999996,99.74750000000404,8319.2,7761.148899999993,558.0511000000079
NG072,TYPE3,ROUTE1,July,127.85,Stormy,88.89,1725.24,1745.3050999999998,20.065099999999802,4413.16,4684.005999999991,270.84599999999136
NG072,TYPE3,ROUTE2,August,67.37,Stormy,89.52,1055.77,1018.1645000000003,37.605499999999665,2905.35,2815.138800000002,90.21119999999792
NG072,TYPE3,ROUTE1,September,104.02,Calm,88.09,1329.39,1723.0262999999998,393.63629999999966,3332.37,4679.433800000003,1347.0638000000035
NG072,TYPE3,ROUTE1,October,33.63,Stormy,87.91,525.26,524.6830000000002,0.5769999999997708,1564.54,1524.093099999999,40.44690000000105
NG072,TYPE3,ROUTE2,November,85.4,Stormy,72.02,1365.11,1375.6609999999998,10.55099999999993,4094.92,3949.326499999999,145.59350000000086
NG072,TYPE3,ROUTE2,December,54.64,Stormy,88.55,896.79,873.4379999999996,23.352000000000317,2321.95,2327.048000000002,5.09800000000223
NG073,TYPE2,ROUTE2,January,154.32,Moderate,85.7,3747.44,3757.903000000002,10.463000000002012,10096.97,10005.217599999982,91.75240000001759
NG073,TYPE2,ROUTE2,February,186.54,Calm,74.11,3789.19,4434.4431,645.2531000000004,9689.24,12392.815300000007,2703.5753000000077
NG073,TYPE2,ROUTE2,March,164.13,Moderate,89.35,4762.81,4542.368199999996,220.44180000000415,12376.31,12229.15460000002,147.15539999997964
NG073,TYPE2,ROUTE4,April,143.69,Stormy,86.38,3229.98,3461.9985999999985,232.01859999999851,9687.84,10028.115699999995,340.2756999999947
NG073,TYPE2,ROUTE2,May,70.7,Stormy,92.46,1852.02,1846.009699999999,6.0103000000010525,5286.11,5170.2863999999945,115.82360000000517
NG073,TYPE2,ROUTE3,June,165.7,Stormy,75.93,4536.86,4463.868199999994,72.99180000000524,12032.59,12019.325900000003,13.264099999996688
NG073,TYPE2,ROUTE2,July,148.93,Moderate,72.64,4090.68,4051.5015999999955,39.17840000000433,10365.28,10757.128300000015,391.8483000000142
NG073,TYPE2,ROUTE2,August,70.3,Stormy,74.38,1663.59,1727.877299999998,64.28729999999814,4460.98,4718.8398999999945,257.8598999999949
NG073,TYPE2,ROUTE4,September,133.79,Calm,75.27,3281.15,3419.542200000002,138.39220000000205,8463.08,9053.991099999988,590.9110999999884
NG073,TYPE2,ROUTE4,October,144.96,Moderate,93.17,3134.03,3424.2821000000035,290.25210000000334,9040.23,9880.329999999993,840.0999999999931
NG073,TYPE2,ROUTE2,November,124.02,Calm,73.58,3653.79,3354.836999999998,298.9530000000018,9257.25,8696.590999999997,560.6590000000033
NG073,TYPE2,ROUTE2,December,96.86,Moderate,75.57,2379.37,2383.1137999999974,3.7437999999974636,6875.75,6733.8772,141.8728000000001
NG074,TYPE1,ROUTE3,January,22.44,Moderate,86.59,597.21,633.8753000000006,36.66530000000057,1786.37,1769.8025,16.56749999999988
NG074,TYPE1,ROUTE3,February,20.6,Moderate,87.09,622.42,624.3966999999997,1.9766999999997097,1852.83,1818.7780999999989,34.05190000000107
NG074,TYPE1,ROUTE2,March,139.23,Stormy,84.77,4688.41,4441.727899999993,246.68210000000727,11744.41,11635.885900000003,108.5240999999969
NG074,TYPE1,ROUTE4,April,148.29,Stormy,92.03,4810.73,4589.890899999995,220.8391000000047,12863.0,12281.3326,581.6674000000003
NG074,TYPE1,ROUTE3,May,94.83,Stormy,89.2,2430.86,2617.7026999999957,186.8426999999956,7153.42,7299.373300000002,145.95330000000195
NG074,TYPE1,ROUTE4,June,43.15,Calm,77.83,1466.84,1429.5086999999983,37.33130000000165,3915.59,3781.856200000003,133.73379999999725
NG074,TYPE1,ROUTE3,July,116.36,Stormy,89.43,3977.57,3840.5272000000036,137.04279999999653,10264.09,10029.715499999993,234.37450000000717
NG074,TYPE1,ROUTE3,August,78.61,Moderate,76.8,2161.44,2240.2546000000007,78.81460000000061,5898.49,6132.116299999997,233.62629999999717
NG074,TYPE1,ROUTE1,September,34.27,Stormy,73.38,1035.2,1024.1817999999992,11.018200000000888,2617.39,2627.559100000004,10.169100000004164
NG074,TYPE1,ROUTE3,October,86.53,Stormy,93.22,3007.88,2897.735200000002,110.14479999999821,7573.33,7516.493699999993,56.83630000000721
NG074,TYPE1,ROUTE3,November,21.11,Calm,86.13,616.55,627.0032000000008,10.453200000000834,1749.73,1762.5990000000008,12.869000000000824
NG074,TYPE1,ROUTE3,December,94.68,Calm,80.81,3081.54,3004.5498000000002,76.99019999999973,8120.79,8028.133500000007,92.65649999999277
NG075,TYPE2,ROUTE4,January,84.75,Stormy,94.95,2467.74,2353.7851999999984,113.95480000000134,7030.55,6744.350700000002,286.1992999999984
NG075,TYPE2,ROUTE4,February,62.46,Stormy,75.98,1423.24,1493.4665000000005,70.22650000000044,4204.77,4243.130100000004,38.36010000000351
NG075,TYPE2,ROUTE2,March,162.17,Moderate,72.22,4346.17,4187.213199999999,158.95680000000084,12030.17,11436.363900000006,593.8060999999943
NG075,TYPE2,ROUTE2,April,192.55,Moderate,81.0,4607.86,4711.208799999992,103.34879999999248,11827.04,12543.96400000001,716.92400000001
NG075,TYPE2,ROUTE4,May,162.94,Stormy,94.49,3842.62,3946.0715999999984,103.4515999999985,9883.27,10291.359900000012,408.08990000001177
NG075,TYPE2,ROUTE2,June,154.26,Moderate,84.58,3481.79,3565.8282999999983,84.03829999999834,8909.32,9324.828499999985,415.50849999998536
NG075,TYPE2,ROUTE2,July,77.13,Moderate,83.33,2071.89,2021.806400000004,50.08359999999584,5760.56,5660.916600000001,99.64339999999902
NG075,TYPE2,ROUTE2,August,107.28,Stormy,89.41,2728.99,2703.8781999999974,25.111800000002404,7912.88,7469.767300000001,443.11269999999877
NG075,TYPE2,ROUTE3,September,87.62,Stormy,86.94,2326.27,2250.8675999999978,75.40240000000222,6378.93,6285.127699999999,93.8023000000012
NG075,TYPE2,ROUTE2,October,60.66,Calm,85.88,1502.75,1486.0949000000005,16.655099999999493,4268.35,4290.452599999996,22.10259999999562
NG075,TYPE2,ROUTE3,November,130.27,Moderate,72.61,3736.45,3687.1700000000046,49.2799999999952,9619.6,9508.12229999999,111.47770000001037
NG075,TYPE2,ROUTE4,December,165.68,Moderate,94.44,3351.83,4070.090900000001,718.2609000000011,9964.56,10683.032400000002,718.4724000000024
NG076,TYPE2,ROUTE4,January,58.13,Calm,79.4,1333.54,1375.0549999999985,41.51499999999851,3419.66,3692.663399999998,273.00339999999824
NG076,TYPE2,ROUTE1,February,162.07,Stormy,94.43,3393.95,3651.926600000004,257.97660000000405,9639.17,10065.013600000013,425.8436000000129
NG076,TYPE2,ROUTE4,March,138.87,Moderate,77.87,4158.93,3940.388799999998,218.5412000000024,11194.82,10612.981599999994,581.838400000006
NG076,TYPE2,ROUTE4,April,110.59,Stormy,81.88,2794.18,2780.237399999996,13.94260000000395,7429.5,7421.3442000000005,8.155799999999545
NG076,TYPE2,ROUTE1,May,190.44,Calm,76.3,5380.16,4942.4628999999995,437.6971000000003,15941.88,13152.585799999993,2789.2942000000057
NG076,TYPE2,ROUTE4,June,144.16,Stormy,71.32,3420.34,3461.1057000000037,40.76570000000356,8899.12,9276.735299999997,377.61529999999584
NG076,TYPE2,ROUTE4,July,57.07,Calm,87.55,1284.34,1329.591799999998,45.251799999998184,3627.18,3732.1364999999955,104.95649999999569
NG076,TYPE2,ROUTE1,August,184.68,Stormy,74.76,3793.09,4097.862100000006,304.7721000000056,10590.5,11448.269200000004,857.7692000000043
NG076,TYPE2,ROUTE4,September,75.35,Stormy,73.05,2080.44,1814.8457000000012,265.59429999999884,5774.91,5009.056300000002,765.8536999999978
NG076,TYPE2,ROUTE4,October,100.82,Moderate,80.03,2492.65,2527.0985999999984,34.44859999999835,6793.97,6982.313599999991,188.34359999999106
NG076,TYPE2,ROUTE1,November,199.29,Moderate,76.5,4985.43,4956.364099999996,29.06590000000415,12957.47,13271.314899999988,313.84489999998914
NG076,TYPE2,ROUTE4,December,144.49,Moderate,72.2,3057.9,3918.1281000000035,860.2281000000035,7716.97,11408.917699999996,3691.947699999996
NG077,TYPE4,ROUTE1,January,74.63,Calm,78.82,3318.62,3182.980299999997,135.6397000000029,8750.39,8565.844000000005,184.54599999999482
NG077,TYPE4,ROUTE3,February,315.48,Calm,84.53,11379.08,13057.662000000002,1678.5820000000022,32038.78,36181.25980000003,4142.47980000003
NG077,TYPE4,ROUTE1,March,413.63,Stormy,70.88,16162.17,16033.441299999988,128.7287000000124,41307.84,43577.58099999996,2269.7409999999654
NG077,TYPE4,ROUTE4,April,121.51,Stormy,74.28,6047.79,5371.649699999995,676.1403000000046,17026.14,14747.627799999986,2278.5122000000138
NG077,TYPE4,ROUTE4,May,469.5,Moderate,84.36,19139.7,19250.276699999977,110.57669999997597,56789.95,55112.36720000007,1677.5827999999237
NG077,TYPE4,ROUTE3,June,351.28,Stormy,83.06,17549.18,16196.295299999992,1352.8847000000078,50562.37,46898.59280000006,3663.777199999946
NG077,TYPE4,ROUTE4,July,415.2,Moderate,70.3,19594.43,18823.272699999994,771.1573000000062,53419.24,52888.982500000086,530.2574999999124
NG077,TYPE4,ROUTE3,August,129.56,Stormy,84.51,5516.13,5462.3501,53.77990000000045,14323.68,14603.2048,279.52479999999923
NG077,TYPE4,ROUTE2,September,254.44,Calm,92.57,12326.35,10113.0046,2213.3454,36434.06,28058.83450000001,8375.225499999986
